100.000000 0.983342 0.390396 39.590018 -0.000000 101.410000 
200.000000 0.991671 0.886812 90.015820 0.000000 101.505000 
300.000000 0.992309 1.074978 108.583567 0.000000 101.010000 
400.000000 0.983614 0.858076 86.384614 0.000000 100.672500 
500.000000 0.986891 1.002694 101.013389 0.000000 100.742000 
600.000000 0.989076 0.978291 98.611738 0.000000 100.800000 
700.000000 0.990636 1.208909 122.032452 -0.000000 100.944286 
800.000000 0.991807 1.517108 153.208946 -0.000000 100.987500 
900.000000 0.992717 1.826533 184.370227 -0.000000 100.940000 
1000.000000 0.993446 2.338757 236.300994 -0.000000 101.037000 
1100.000000 0.994041 2.675220 269.693760 -0.000000 100.811818 
1200.000000 0.994538 2.778083 280.130302 0.000000 100.835833 
1300.000000 0.994958 2.864868 288.456902 0.000000 100.687692 
1400.000000 0.994738 2.754509 276.924513 0.000000 100.535000 
1500.000000 0.992878 2.594323 260.476934 -0.000000 100.402667 
1600.000000 0.991789 2.456039 246.253185 0.000000 100.264375 
1700.000000 0.990192 2.334759 234.088470 -0.000000 100.262353 
1800.000000 0.989848 2.224701 222.745684 0.000000 100.123889 
1900.000000 0.989312 2.123837 212.546926 0.000000 100.076842 
2000.000000 0.989758 2.053084 205.556823 0.000000 100.121000 
2100.000000 0.989941 2.008583 201.045814 -0.000000 100.093333 
2200.000000 0.989535 1.946632 194.775529 0.000000 100.057727 
2300.000000 0.989611 1.892824 189.484807 0.000000 100.106957 
2400.000000 0.989440 1.836053 183.712420 0.000000 100.058333 
2500.000000 0.988790 1.774869 177.520976 0.000000 100.019200 
2600.000000 0.988116 1.719218 171.940930 0.000000 100.011154 
2700.000000 0.987871 1.667710 166.796966 0.000000 100.015556 
2800.000000 0.987503 1.617633 161.771403 0.000000 100.005000 
2900.000000 0.987343 1.575872 157.578502 0.000000 99.994483 
3000.000000 0.987722 1.567097 156.727961 0.000000 100.011667 
3100.000000 0.988118 1.571041 157.127430 0.000000 100.014839 
3200.000000 0.988442 1.552013 155.164877 0.000000 99.976563 
3300.000000 0.988696 1.531561 153.116200 0.000000 99.973939 
3400.000000 0.988161 1.495963 149.494693 0.000000 99.932059 
3500.000000 0.988254 1.463770 146.344846 -0.000000 99.978000 
3600.000000 0.988529 1.442560 144.308449 -0.000000 100.036389 
3700.000000 0.988406 1.411951 141.178723 -0.000000 99.988378 
3800.000000 0.988632 1.403377 140.297425 -0.000000 99.971316 
3900.000000 0.988751 1.383863 138.336935 -0.000000 99.964359 
4000.000000 0.988558 1.358811 135.815919 -0.000000 99.952000 
4100.000000 0.988506 1.339911 133.927418 -0.000000 99.952439 
4200.000000 0.988654 1.320225 131.981973 -0.000000 99.969286 
4300.000000 0.988446 1.299612 129.918278 -0.000000 99.966977 
4400.000000 0.988645 1.296616 129.667806 -0.000000 100.004773 
4500.000000 0.988720 1.283006 128.262350 -0.000000 99.970222 
4600.000000 0.988762 1.276732 127.638473 -0.000000 99.972826 
4700.000000 0.988882 1.265542 126.511167 -0.000000 99.965957 
4800.000000 0.989114 1.276492 127.631385 -0.000000 99.986042 
4900.000000 0.989094 1.261716 126.110614 0.000000 99.951633 
5000.000000 0.989312 1.264981 126.442470 0.000000 99.956000 
5100.000000 0.989172 1.249907 124.891174 0.000000 99.920392 
5200.000000 0.989013 1.231320 123.006268 0.000000 99.897885 
5300.000000 0.988789 1.212904 121.152179 0.000000 99.886038 
5400.000000 0.988550 1.197932 119.638777 0.000000 99.871111 
5500.000000 0.988234 1.182276 118.057980 0.000000 99.856545 
5600.000000 0.988040 1.167678 116.572196 0.000000 99.832500 
5700.000000 0.987744 1.150817 114.876774 0.000000 99.821930 
5800.000000 0.987455 1.134458 113.229068 0.000000 99.808966 
5900.000000 0.987578 1.127850 112.579274 0.000000 99.817627 
6000.000000 0.987710 1.117156 111.552515 -0.000000 99.854000 
6100.000000 0.987563 1.103768 110.212638 -0.000000 99.851311 
6200.000000 0.987321 1.093434 109.174941 -0.000000 99.845968 
